Investment_ID,Tree_ID,Date_ID,Maintenance_Cost,Growth_cm,Carbon_Credits
I13129,T001,20220918,1340.35,62.1,531.43
I13130,T004,20240131,2202.72,36.5,939.08
I13131,T004,20221219,2924.15,14.3,1200.83
I13132,T001,20230413,822.88,90.3,546.75
I13133,T003,20240801,1483.9,94.1,1178.48
I13134,T005,20230922,685.65,46.8,888.41
I13135,T004,20200205,783.36,26.2,1284.68
I13136,T005,20230316,1772.26,12.5,2286.87
I13137,T005,20210113,1741.22,18.1,1634.48
I13138,T003,20230626,2532.3,82.1,2266.25
I13139,T005,20200214,2179.34,60.5,1543.78
I13140,T004,20210824,527.5,76.0,1820.01
I13141,T001,20211210,1673.63,53.3,1563.38
I13142,T004,20210120,786.17,34.3,1083.57
I13143,T002,20201023,2964.84,75.2,1427.88
I13144,T004,20230602,533.63,96.1,1940.48
I13145,T002,20210528,2844.19,58.3,1398.28
I13146,T002,20220407,987.49,61.9,1379.04
I13147,T002,20240731,1291.09,98.6,2322.75
I13148,T001,20211107,2238.87,72.0,629.08
I13149,T004,20241018,2020.96,33.2,1145.49
I13150,T003,20240727,1646.74,83.1,756.05
I13151,T001,20210512,2865.13,39.8,784.31
I13152,T005,20210721,1581.89,58.5,1494.51
I13153,T005,20240722,2466.25,38.8,1243.69
I13154,T005,20240514,1646.16,63.1,982.59
I13155,T001,20200203,2161.44,41.0,1856.83
I13156,T004,20211119,752.78,18.4,2028.0
I13157,T001,20200305,1670.43,69.8,2262.36
I13158,T001,20241128,2291.75,77.4,1703.54
I13159,T002,20220517,2495.23,64.2,2264.3
I13160,T003,20240116,2001.75,31.4,2120.12
I13161,T004,20230114,2800.46,19.5,2356.16
I13162,T004,20220614,2072.84,73.5,1494.9
I13163,T002,20220629,1437.41,69.1,1870.63
I13164,T005,20241007,2868.02,58.2,1490.77
I13165,T003,20220310,1085.04,68.9,2284.62
I13166,T002,20201226,2422.45,52.5,713.34
I13167,T005,20210822,853.09,14.3,884.08
I13168,T004,20210108,2123.49,32.0,1609.7
I13169,T001,20230102,2440.83,51.6,1160.82
I13170,T001,20230815,2273.6,41.7,1048.39
I13171,T002,20240408,2685.4,46.1,1321.12
I13172,T003,20220111,1334.68,36.8,2315.23
I13173,T003,20220107,2534.8,27.5,2331.63
I13174,T002,20240329,1198.6,23.3,1336.58
I13175,T001,20230307,2344.6,67.2,2268.96
I13176,T004,20220410,2620.08,43.1,1457.6
I13177,T003,20230225,1994.23,80.9,1420.61
I13178,T002,20230205,1433.54,97.4,1614.55
I13179,T003,20220524,2849.44,40.0,674.0
I13180,T002,20221002,1409.9,48.8,2194.0
I13181,T001,20241224,2485.24,17.6,1355.37
I13182,T003,20230828,1980.13,59.4,891.98
I13183,T003,20221015,1338.4,46.5,2219.11
I13184,T002,20210407,1986.29,67.9,1194.05
I13185,T002,20220222,983.41,86.9,730.36
I13186,T002,20220516,2169.95,88.1,897.78
I13187,T002,20200505,974.95,30.6,599.23
I13188,T001,20220521,2891.26,15.8,1308.15
I13189,T002,20200122,642.79,64.0,1703.41
I13190,T002,20221020,510.22,88.7,2274.31
I13191,T005,20221025,2653.26,43.1,1488.25
I13192,T002,20230910,550.41,85.0,821.05
I13193,T004,20221027,2683.76,76.9,1371.26
I13194,T001,20241028,2795.2,49.9,1945.0
I13195,T001,20221003,2322.28,16.7,2384.71
I13196,T002,20230105,2831.68,25.4,1950.05
I13197,T002,20221027,2388.93,64.6,1328.05
I13198,T004,20241111,2478.86,93.8,586.23
I13199,T004,20220519,1610.33,75.9,668.0
I13200,T002,20210418,1596.41,67.9,1755.74
I13201,T001,20221027,2824.56,57.6,786.81
I13202,T004,20230116,531.74,64.3,1384.77
I13203,T002,20210202,582.05,55.6,2320.29
I13204,T001,20201101,1418.07,95.4,2128.56
I13205,T004,20201216,879.41,32.2,1615.52
I13206,T004,20200402,2470.15,59.5,1874.66
I13207,T004,20220730,2100.93,47.4,1678.85
I13208,T004,20200415,1954.03,69.4,1588.83
I13209,T003,20201001,1024.11,53.0,1691.57
I13210,T005,20230930,1381.81,47.7,1141.61
I13211,T004,20220304,1749.08,98.9,856.61
I13212,T001,20220214,2779.44,84.8,1877.0
I13213,T002,20240225,703.89,91.4,513.29
I13214,T003,20240206,1237.26,65.3,1531.19
I13215,T002,20200922,1249.61,24.1,1123.17
I13216,T003,20201206,949.48,45.4,822.31
I13217,T005,20201211,2544.9,73.7,2221.06
I13218,T002,20231006,2891.54,96.0,1034.13
I13219,T001,20210721,2230.12,11.7,1452.8
I13220,T002,20200710,1346.73,82.7,777.61
I13221,T005,20210404,2684.74,58.4,983.3
I13222,T003,20230418,840.66,86.7,2101.14
I13223,T005,20210310,2729.49,30.1,2343.37
I13224,T001,20231102,2714.12,84.6,2466.27
I13225,T003,20210511,2001.7,21.6,1812.15
I13226,T004,20220818,2048.51,42.2,1142.21
I13227,T004,20201024,1959.77,28.3,604.27
I13228,T001,20220611,1960.87,38.0,1496.96
I13229,T002,20200723,1407.65,48.0,2122.52
I13230,T003,20200711,1443.8,42.6,905.67
I13231,T003,20230216,1443.79,69.1,1699.84
I13232,T003,20200418,1264.03,43.3,2328.12
I13233,T002,20211218,604.79,55.0,541.47
I13234,T001,20240606,1344.62,94.5,1648.06
I13235,T004,20200221,657.19,43.0,1128.49
I13236,T002,20240607,1527.5,40.2,1414.3
I13237,T005,20200210,1379.4,22.9,1421.28
I13238,T002,20240527,1472.72,77.3,2078.31
I13239,T004,20220113,2781.94,82.1,1109.84
I13240,T004,20210702,2614.31,66.5,2255.73
I13241,T003,20210422,2620.94,23.9,1670.33
I13242,T005,20231023,1375.3,72.8,2398.88
I13243,T004,20241229,1826.52,56.3,2345.47
I13244,T004,20240725,2686.55,81.2,1298.26
I13245,T005,20220726,1037.08,82.1,859.55
I13246,T001,20230726,1560.55,55.0,856.81
I13247,T002,20240720,1645.31,80.0,2401.43
I13248,T002,20240831,2509.33,27.5,2357.27
I13249,T003,20200227,2824.73,93.2,1484.99
I13250,T002,20230513,927.12,55.7,1775.99
I13251,T002,20220124,1510.15,60.8,1651.73
I13252,T002,20210718,2508.83,12.0,747.64
I13253,T005,20231020,2555.93,58.3,1360.41
I13254,T005,20200601,2799.08,93.3,2185.36
I13255,T002,20220716,1511.8,100.0,2307.5
I13256,T003,20240522,2012.88,28.0,2462.93
I13257,T001,20200303,1928.93,73.8,2496.57
I13258,T004,20221029,1138.73,67.9,2474.88
I13259,T004,20211031,720.19,43.0,1631.38
I13260,T005,20200512,2646.09,44.6,2152.28
I13261,T005,20200925,2229.62,66.8,1094.17
I13262,T002,20220402,2457.53,74.1,1006.95
I13263,T002,20200202,1255.6,83.6,1047.33
I13264,T002,20241202,1883.3,48.3,990.33
I13265,T001,20230513,1657.56,16.5,627.53
I13266,T002,20210428,1614.8,28.8,1434.02
I13267,T004,20200526,2902.63,41.3,1581.69
I13268,T005,20200301,512.66,58.5,1927.28
I13269,T002,20230816,2075.67,34.0,1138.26
I13270,T002,20200522,2072.98,63.1,1583.53
I13271,T005,20200920,2997.57,69.9,1463.13
I13272,T002,20240606,2092.91,52.8,1990.81
I13273,T001,20231017,1936.01,83.6,1640.16
I13274,T003,20231029,859.91,13.1,2316.36
I13275,T005,20210104,574.57,31.1,908.02
I13276,T004,20220102,668.46,58.6,1623.28
I13277,T004,20220405,523.12,18.6,2309.99
I13278,T005,20240912,1368.47,60.6,556.31
I13279,T001,20201001,500.42,61.0,2218.74
I13280,T003,20240320,1359.89,79.8,905.08
I13281,T001,20230318,569.96,41.8,1560.96
I13282,T005,20240124,2144.33,49.4,1145.84
I13283,T004,20240904,1945.38,56.7,1817.72
I13284,T003,20200623,1774.11,59.0,2471.96
I13285,T003,20201204,2788.81,36.5,2459.34
I13286,T005,20210929,2597.09,33.6,2428.13
I13287,T004,20201017,1021.78,16.0,1226.22
I13288,T001,20240909,1227.9,34.8,2143.65
I13289,T003,20201015,1589.02,71.5,1845.8
I13290,T001,20200427,1946.16,37.2,2378.84
I13291,T005,20230307,1892.81,37.7,2137.71
I13292,T002,20240613,2628.16,46.3,1909.9
I13293,T004,20220521,1476.64,60.3,1038.1
I13294,T001,20240619,2114.6,23.5,1807.52
I13295,T004,20200924,2254.05,53.1,1308.39
I13296,T001,20240805,1371.28,65.4,850.44
I13297,T004,20200114,2926.37,16.1,1619.06
I13298,T003,20200401,2829.38,26.5,2144.68
I13299,T003,20210901,621.38,67.7,914.24
I13300,T001,20231029,2516.91,35.4,1005.17
I13301,T005,20241111,1606.02,74.0,754.85
I13302,T003,20210919,2955.92,90.2,1567.29
I13303,T004,20210430,798.64,93.0,834.85
I13304,T001,20210128,2084.58,72.2,807.62
I13305,T003,20220217,1374.23,24.6,1394.31
I13306,T005,20211104,1467.7,32.0,1496.12
I13307,T004,20220420,577.19,36.2,1569.33
I13308,T004,20230524,2360.39,78.6,2446.75
I13309,T001,20210308,2669.85,98.2,2170.2
I13310,T005,20240219,1320.44,94.3,2320.27
I13311,T004,20220327,2846.46,25.4,865.92
I13312,T003,20221214,2999.42,43.6,2197.31
I13313,T001,20240105,601.86,23.8,2276.7
I13314,T005,20211025,2168.21,15.3,2200.63
I13315,T005,20230804,1040.55,81.1,1162.7
I13316,T001,20210923,1820.29,56.8,635.51
I13317,T004,20230227,974.18,42.0,2274.1
I13318,T002,20210512,2442.25,18.0,2071.72
I13319,T003,20211018,2752.54,28.2,553.75
I13320,T002,20220626,2838.74,30.1,1789.55
I13321,T004,20201231,1364.33,68.6,791.71
I13322,T002,20210113,2670.43,22.2,1300.14
I13323,T005,20210402,2382.59,29.0,1351.87
I13324,T004,20220627,1419.31,83.5,2405.58
I13325,T004,20200726,610.05,37.2,1259.22
I13326,T002,20220909,2447.16,29.4,524.98
I13327,T002,20201024,2870.26,11.9,1441.59
I13328,T003,20220803,2065.93,92.4,737.64
I13329,T003,20220608,2091.83,94.1,847.89
I13330,T004,20230808,2219.34,88.7,1681.37
I13331,T001,20210701,1959.54,94.3,2360.74
I13332,T002,20230911,1290.82,45.4,1532.81
I13333,T001,20200811,2052.82,17.0,736.61
I13334,T002,20211115,2793.71,28.8,1739.9
I13335,T002,20201018,1412.14,41.0,2090.18
I13336,T004,20220510,1453.02,63.3,1880.65
I13337,T005,20221228,1110.02,20.8,1071.67
I13338,T005,20201206,508.61,37.7,1553.87
I13339,T002,20240531,2370.89,10.2,1716.61
I13340,T002,20220519,2395.94,24.9,1803.48
I13341,T003,20210419,2580.57,72.6,2215.19
I13342,T002,20211211,837.35,93.7,621.37
I13343,T002,20220130,2133.84,68.1,1772.65
I13344,T002,20240408,1670.3,94.9,589.5
I13345,T003,20240817,2253.84,71.9,2033.47
I13346,T005,20200708,1685.93,56.8,2419.84
I13347,T005,20200214,1528.13,52.6,1647.97
I13348,T005,20220518,577.82,79.3,861.18
I13349,T002,20241104,2862.58,46.1,871.93
I13350,T001,20230711,1903.95,68.6,767.07
I13351,T002,20240407,2413.09,43.2,2452.66
I13352,T004,20231021,742.06,40.5,2040.06
I13353,T004,20220219,2008.38,72.9,1557.53
I13354,T004,20240817,1863.36,40.9,2226.29
I13355,T005,20210121,2186.53,58.8,1831.3
I13356,T005,20230921,1477.17,70.4,1787.02
I13357,T001,20220121,2724.85,85.8,1585.55
I13358,T001,20240605,2592.25,13.7,844.46
I13359,T002,20200929,2958.36,88.7,1273.22
I13360,T004,20231004,514.46,49.9,2064.16
I13361,T004,20200120,1896.7,31.9,1384.7
I13362,T004,20241218,2567.26,45.9,1231.17
I13363,T004,20241123,2476.73,34.8,1815.72
I13364,T005,20210415,2094.88,96.2,1442.57
I13365,T001,20240124,2237.16,47.2,1558.66
I13366,T004,20240224,566.47,53.8,1356.17
I13367,T001,20210208,2933.28,40.0,599.6
I13368,T001,20221216,2009.01,29.3,1773.1
I13369,T002,20231003,584.27,84.5,2121.49
I13370,T004,20200405,1676.33,20.7,1820.22
I13371,T001,20221018,1567.63,40.9,1277.39
I13372,T003,20210704,953.24,22.0,942.74
I13373,T005,20200223,1442.38,49.0,1207.75
I13374,T003,20221115,2994.63,28.1,880.53
I13375,T003,20240130,2602.06,95.5,773.83
I13376,T005,20200324,1145.07,72.2,1691.82
I13377,T003,20220809,752.31,81.7,1399.98
I13378,T005,20220414,2343.24,62.2,2467.85
I13379,T005,20220123,2770.57,62.5,1692.52
I13380,T003,20211124,2286.51,24.0,945.88
I13381,T005,20200824,1971.3,65.4,1127.65
I13382,T004,20221224,1435.43,77.8,2293.62
I13383,T001,20241024,1951.58,34.2,1144.48
I13384,T004,20220413,2843.94,93.6,540.6
I13385,T004,20241029,2111.49,32.2,1954.36
I13386,T003,20210825,2045.44,66.8,784.2
I13387,T004,20200410,1244.42,58.4,1349.62
I13388,T005,20240406,665.84,66.2,555.03
I13389,T003,20230428,762.44,67.4,1903.87
I13390,T001,20241115,1573.95,89.2,854.94
I13391,T005,20230115,2037.92,74.2,1818.83
I13392,T004,20201102,618.48,47.1,1500.34
I13393,T005,20220808,1359.45,14.5,609.65
I13394,T002,20230430,1378.61,80.2,933.65
I13395,T001,20220612,2785.03,58.3,708.0
I13396,T005,20211007,2721.06,28.3,1384.03
I13397,T004,20240305,1586.1,37.1,979.4
I13398,T004,20221113,2586.01,50.9,1225.26
I13399,T005,20211223,1671.85,80.9,1382.65
I13400,T002,20221106,2594.84,71.3,1750.21
I13401,T005,20201025,1608.24,23.2,1972.54
I13402,T004,20201107,708.94,10.6,1311.33
I13403,T002,20240211,2451.71,85.5,889.74
I13404,T005,20240226,1775.49,89.2,1540.05
I13405,T003,20230406,2836.83,91.8,1031.01
I13406,T003,20210613,2161.95,77.6,667.84
I13407,T002,20210216,627.11,85.0,1449.41
I13408,T003,20240924,1173.8,44.1,1159.08
I13409,T002,20221121,1358.57,77.8,2177.82
I13410,T004,20230430,1348.62,71.0,1003.22
I13411,T004,20240626,1004.83,69.1,1380.33
I13412,T003,20200922,1986.5,86.4,542.19
I13413,T004,20201004,2380.37,77.3,2375.77
I13414,T005,20230916,854.91,93.6,1264.34
I13415,T004,20241124,1050.93,25.1,1684.7
I13416,T001,20240206,1673.17,86.9,953.48
I13417,T003,20230529,2239.84,13.6,2373.03
I13418,T004,20220602,1350.23,50.9,2026.01
I13419,T003,20210215,540.15,67.6,890.36
I13420,T003,20221120,871.61,31.9,1331.6
I13421,T001,20210105,2748.15,47.8,2347.81
I13422,T002,20220504,2489.21,35.2,1000.39
I13423,T002,20201209,2725.16,33.4,2070.18
I13424,T005,20220826,1617.97,25.2,1538.25
I13425,T003,20230114,2300.21,83.3,705.69
I13426,T005,20220217,1503.49,27.6,571.37
I13427,T001,20240325,2927.97,36.7,861.15
I13428,T005,20240710,1903.53,83.6,1453.54
I13429,T004,20200213,1419.77,84.8,2083.0
I13430,T005,20211113,2724.84,98.4,544.91
I13431,T001,20220828,576.69,50.4,2081.68
I13432,T004,20220501,2679.11,22.6,2161.45
I13433,T002,20240920,847.76,69.2,1700.67
I13434,T004,20230121,1864.05,53.8,1274.89
I13435,T002,20201222,1067.08,66.8,1507.51
I13436,T004,20230902,2588.05,53.1,664.07
I13437,T005,20230903,1483.04,62.8,1688.61
I13438,T002,20210504,2353.43,34.2,668.06
I13439,T001,20230317,2362.93,97.7,1089.96
I13440,T005,20241109,1213.93,90.6,629.58
I13441,T003,20220901,2422.37,35.9,1233.55
I13442,T001,20200317,2497.9,51.9,1005.46
I13443,T001,20210414,1063.34,92.2,1926.09
I13444,T005,20220824,740.47,56.6,2046.96
I13445,T001,20230405,2474.46,35.1,833.48
I13446,T005,20210505,1985.38,92.5,695.93
I13447,T005,20210905,924.36,80.1,1659.81
I13448,T004,20200312,2575.92,86.5,986.62
I13449,T004,20230215,2611.22,71.8,1713.87
I13450,T001,20230109,2327.06,84.3,1550.58
I13451,T001,20220316,2669.22,96.7,1821.57
I13452,T005,20200305,2888.6,26.3,2323.97
I13453,T004,20220826,2185.5,31.0,660.36
I13454,T003,20240105,2168.51,81.0,2073.18
I13455,T002,20220122,1171.88,13.9,2139.0
I13456,T003,20231202,687.9,67.8,898.59
I13457,T003,20220217,947.76,24.2,2246.48
I13458,T002,20231210,2369.05,64.5,950.4
I13459,T004,20200812,1762.57,35.7,841.3
I13460,T002,20201020,1388.62,56.5,2438.98
I13461,T001,20211002,2233.27,78.4,1763.61
I13462,T002,20200822,2366.28,68.6,518.85
I13463,T003,20210524,2085.8,71.7,1289.1
I13464,T004,20241211,748.51,20.1,1045.55
I13465,T003,20220731,2776.56,67.9,2221.77
I13466,T003,20230817,775.16,34.2,697.41
I13467,T003,20221023,2522.86,51.4,1156.62
I13468,T002,20200702,599.36,61.7,2050.13
I13469,T003,20210715,642.99,50.0,1995.25
I13470,T003,20211205,2226.59,71.7,1851.75
I13471,T003,20220417,2753.07,18.4,1938.64
I13472,T003,20201209,2087.25,64.5,509.52
I13473,T001,20230706,1369.77,90.9,1543.74
I13474,T001,20240706,960.89,83.4,1544.33
I13475,T004,20221006,668.44,11.9,1348.28
I13476,T003,20240410,994.92,11.7,2449.72
I13477,T002,20220302,1630.91,90.8,850.96
I13478,T004,20210920,1934.72,64.9,1478.49
I13479,T004,20241127,1520.69,10.2,1190.53
I13480,T001,20231013,1197.22,64.8,2096.38
I13481,T004,20240124,839.15,85.3,1309.75
I13482,T003,20230623,1998.55,68.4,1609.18
I13483,T002,20240904,767.18,69.1,1539.63
I13484,T005,20230302,804.07,31.2,1931.53
I13485,T002,20210828,1083.59,31.9,832.74
I13486,T002,20200511,707.84,86.7,1361.84
I13487,T003,20201002,2240.98,12.9,1146.9
I13488,T005,20210811,2065.35,41.4,1528.92
I13489,T001,20210914,950.5,77.8,733.12
I13490,T003,20230325,2851.92,64.1,1616.09
I13491,T005,20230126,657.82,25.4,2431.97
I13492,T002,20230425,1536.87,89.1,2401.09
I13493,T005,20220720,2662.04,84.5,1391.39
I13494,T003,20210829,1115.55,70.1,1576.98
I13495,T003,20231122,1949.73,15.1,1502.33
I13496,T002,20220725,2204.96,62.8,915.59
I13497,T002,20210421,1590.57,40.3,1392.39
I13498,T002,20220208,966.79,83.9,1876.33
I13499,T001,20200325,1458.44,23.5,592.81
I13500,T004,20200301,658.68,30.9,966.91
I13501,T002,20220322,2427.2,70.6,1427.52
I13502,T004,20210315,2546.4,18.5,2211.96
I13503,T005,20221027,1104.02,50.7,1601.94
I13504,T001,20210510,2486.75,86.1,1625.72
I13505,T001,20220327,1504.83,92.6,2023.45
I13506,T002,20221104,2215.16,12.7,868.82
I13507,T002,20240722,671.81,19.4,2122.0
I13508,T003,20200912,2679.28,73.4,2370.19
I13509,T005,20240426,2204.54,11.5,1282.84
I13510,T002,20200825,1768.31,24.5,616.7
I13511,T002,20201228,1807.29,95.8,2010.38
I13512,T004,20241001,663.69,38.7,761.78
I13513,T001,20211127,1602.59,85.6,929.75
I13514,T002,20241219,1951.84,36.9,2126.74
I13515,T004,20210401,1434.54,90.2,781.4
I13516,T002,20220224,736.21,13.4,533.86
I13517,T005,20200120,1828.0,96.3,583.23
I13518,T003,20210226,1972.34,71.8,2309.41
I13519,T002,20220115,797.05,59.3,2393.33
I13520,T005,20221204,744.82,45.0,1149.3
I13521,T005,20210418,865.46,57.1,1708.46
I13522,T003,20211010,2692.48,55.1,2475.32
I13523,T004,20200513,2287.82,99.9,1793.7
I13524,T003,20220723,2633.73,99.0,1800.48
I13525,T004,20240413,503.68,62.2,1667.29
I13526,T005,20240413,1551.64,76.8,959.02
I13527,T001,20221108,1779.06,79.0,1233.2
I13528,T001,20230627,918.03,95.5,2240.18
I13529,T004,20200630,1962.41,12.9,1185.87
I13530,T001,20240326,2122.91,91.0,2359.69
I13531,T005,20241115,806.99,63.1,1124.62
I13532,T005,20230115,1619.27,100.0,664.77
I13533,T003,20230623,2561.75,41.6,607.98
I13534,T005,20201002,2348.81,37.4,558.77
I13535,T005,20201203,2447.68,88.0,2216.73
I13536,T003,20241025,2739.3,53.1,2018.54
I13537,T003,20241213,2447.44,94.3,1990.28
I13538,T005,20210311,1536.12,31.0,1563.2
I13539,T005,20220316,2740.8,71.6,717.71
I13540,T004,20210628,1297.3,13.9,2475.95
I13541,T001,20210327,1576.21,91.0,1657.23
I13542,T002,20210910,1141.45,31.6,932.08
I13543,T003,20201210,2357.1,41.8,524.17
I13544,T001,20240503,688.67,58.9,955.43
I13545,T003,20220324,2814.51,18.0,1646.76
I13546,T004,20221122,1134.34,70.8,1641.68
I13547,T005,20211107,2107.37,80.8,1954.09
I13548,T003,20220809,583.87,20.7,573.52
I13549,T001,20220815,2835.65,19.8,2422.72
I13550,T002,20240826,612.88,44.9,1111.32
I13551,T001,20220501,753.87,59.8,556.79
I13552,T003,20210204,856.14,19.2,535.94
I13553,T002,20240514,1168.11,95.6,2010.77
I13554,T004,20210106,1178.93,39.7,2499.38
I13555,T005,20210721,2055.15,14.5,1924.35
I13556,T003,20210117,1571.57,47.4,1074.06
I13557,T004,20200326,844.73,41.7,1174.03
I13558,T003,20230108,2652.36,84.1,2453.43
I13559,T003,20210924,2959.44,72.9,2190.65
I13560,T002,20240707,2874.85,40.7,1984.28
I13561,T004,20221205,2570.23,58.3,870.21
I13562,T005,20230715,1052.0,64.7,760.63
I13563,T003,20210603,2850.24,56.3,950.21
I13564,T001,20200815,1080.24,14.8,1382.27
I13565,T002,20210817,1369.3,23.4,950.01
I13566,T001,20240519,1167.13,40.6,1174.66
I13567,T001,20210216,2616.68,70.2,1149.49
I13568,T005,20240720,2474.64,66.3,1055.17
I13569,T003,20221202,2734.98,51.3,812.28
I13570,T002,20220630,2461.66,55.8,2094.82
I13571,T004,20220424,2047.33,23.7,846.12
I13572,T001,20200501,1856.09,47.5,1553.63
I13573,T002,20210203,2079.54,35.7,2258.04
I13574,T004,20230115,2445.51,24.6,973.46
I13575,T001,20230129,1388.05,49.4,1741.07
I13576,T002,20201015,899.93,57.4,1339.62
I13577,T005,20220122,2112.48,66.5,845.71
I13578,T002,20240423,2503.95,38.8,1657.36
I13579,T005,20231230,2560.71,10.3,779.82
I13580,T004,20210209,904.89,43.6,1494.36
I13581,T005,20230224,2860.64,81.4,2146.41
I13582,T005,20230620,697.2,47.1,1571.68
I13583,T002,20240611,2115.84,38.8,2440.89
I13584,T004,20211129,1573.37,98.3,552.0
I13585,T002,20210128,761.57,31.7,1605.83
I13586,T003,20240331,2680.79,28.5,1949.25
I13587,T004,20220721,2721.38,21.9,1463.12
I13588,T004,20210307,1902.21,95.3,2008.09
I13589,T002,20200927,1179.91,53.0,540.97
I13590,T005,20211212,2985.01,20.5,1779.98
I13591,T002,20220420,1917.56,24.7,1936.21
I13592,T001,20220924,822.54,31.3,752.97
I13593,T001,20200619,1883.28,24.0,2138.11
I13594,T001,20200301,2115.23,70.9,1058.34
I13595,T003,20211216,1042.62,75.7,598.22
I13596,T003,20200913,2657.07,23.5,725.81
I13597,T005,20240220,2819.75,32.1,766.77
I13598,T005,20211130,1879.75,84.6,2375.79
I13599,T005,20230204,2623.99,92.7,690.9
I13600,T001,20240925,2209.69,89.4,2262.13
I13601,T004,20240227,1484.34,69.8,1937.35
I13602,T005,20220925,1141.71,51.5,1692.98
I13603,T003,20211112,2478.47,13.3,669.89
I13604,T002,20241221,2474.65,66.3,1185.99
I13605,T001,20230407,939.83,64.8,1323.7
I13606,T003,20210528,1523.55,98.5,1856.69
I13607,T004,20210531,2718.37,97.0,1803.67
I13608,T001,20200627,1905.99,20.4,1830.42
I13609,T003,20230714,999.24,59.0,500.66
I13610,T001,20230303,1409.04,64.7,1425.04
I13611,T001,20200511,573.73,37.6,1291.83
I13612,T005,20240430,1411.63,43.3,2176.36
I13613,T005,20200518,2734.67,50.1,1725.29
I13614,T005,20220826,2442.2,25.5,1205.79
I13615,T005,20220602,2114.68,44.7,1350.63
I13616,T003,20220210,1133.47,58.5,1493.76
I13617,T002,20230831,2611.3,58.6,1309.9
I13618,T005,20240602,2416.28,66.4,1718.55
I13619,T002,20200717,2707.9,17.3,918.74
I13620,T001,20240128,2000.0,52.1,2209.01
I13621,T002,20210202,2812.18,27.7,1820.13
I13622,T004,20210412,892.6,33.4,1318.42
I13623,T005,20230319,521.01,59.6,2154.68
I13624,T005,20210216,1324.62,68.5,2401.35
