Yield_ID,Crop_ID,Date_ID,Area_Hectares,Yield_kg,Fertilizer_Used,Rainfall_mm
Y11734,C005,20220829,2.94,2885.3,267.0,188.5
Y11735,C008,20220103,2.59,3645.4,97.8,249.7
Y11736,C004,20220315,2.08,3109.9,237.3,199.2
Y11737,C005,20230716,3.36,3963.3,146.1,152.0
Y11738,C003,20210120,3.1,3468.7,236.2,207.1
Y11739,C007,20210518,3.32,1565.4,80.3,101.7
Y11740,C007,20200421,3.98,4159.1,69.3,134.3
Y11741,C008,20211127,3.62,4869.9,216.2,280.6
Y11742,C005,20210826,3.08,4441.5,180.2,99.1
Y11743,C002,20200806,4.87,3525.2,182.5,161.7
Y11744,C003,20200126,4.02,2147.1,270.9,118.4
Y11745,C004,20240725,3.65,566.1,234.4,224.7
Y11746,C007,20210320,2.44,3753.3,97.0,82.3
Y11747,C008,20200229,4.72,1893.6,96.0,254.9
Y11748,C002,20210129,1.6,3370.6,293.5,146.1
Y11749,C003,20221016,4.1,1915.6,184.8,291.7
Y11750,C006,20211218,4.96,3207.2,109.1,269.2
Y11751,C004,20210828,2.86,3165.2,194.1,184.3
Y11752,C005,20230713,1.94,1919.4,205.8,120.4
Y11753,C005,20220605,1.14,2530.2,297.2,147.8
Y11754,C001,20200913,3.18,3155.9,67.8,54.9
Y11755,C007,20231026,1.01,998.1,220.2,284.3
Y11756,C005,20210803,1.33,3246.3,245.2,156.6
Y11757,C006,20200203,2.36,4122.1,214.1,138.3
Y11758,C008,20210602,3.9,1952.8,216.5,168.9
Y11759,C003,20240505,4.17,2473.8,87.4,261.7
Y11760,C008,20230506,1.68,1381.8,82.1,272.0
Y11761,C008,20201106,4.0,3245.8,284.0,134.0
Y11762,C002,20211228,2.94,714.1,208.0,161.0
Y11763,C006,20230921,1.44,4839.7,219.2,118.7
Y11764,C001,20200315,1.54,1903.9,239.2,87.0
Y11765,C001,20241205,1.47,1194.4,106.4,259.7
Y11766,C007,20240227,1.64,4815.6,266.6,170.8
Y11767,C006,20241213,2.1,4375.5,261.9,255.1
Y11768,C006,20211017,4.38,3185.4,166.2,268.3
Y11769,C007,20211125,4.7,2044.0,67.5,202.3
Y11770,C002,20210722,4.74,4679.3,150.3,86.2
Y11771,C003,20220809,2.32,2446.7,270.7,177.8
Y11772,C004,20240221,4.6,3979.7,178.3,98.2
Y11773,C004,20240730,3.34,3938.8,96.6,143.5
Y11774,C001,20220613,2.01,3276.5,113.8,61.2
Y11775,C008,20200607,1.75,897.7,148.9,258.2
Y11776,C006,20200718,2.15,4697.9,149.8,102.1
Y11777,C001,20210528,2.91,1503.6,222.2,296.7
Y11778,C007,20210531,4.8,3850.1,193.0,118.5
Y11779,C005,20200511,2.15,3568.1,122.5,72.5
Y11780,C008,20220915,2.05,2434.5,75.1,118.8
Y11781,C006,20220912,2.81,3929.3,271.8,72.6
Y11782,C008,20240626,4.82,558.7,281.1,69.9
Y11783,C001,20240820,3.47,534.2,243.7,146.9
Y11784,C008,20220506,2.47,3586.1,60.6,170.0
Y11785,C004,20201225,4.49,4226.8,84.1,208.7
Y11786,C008,20200726,2.7,4900.9,152.1,124.9
Y11787,C008,20221229,1.55,1301.3,297.7,103.5
Y11788,C005,20210128,1.48,3996.7,149.0,290.2
Y11789,C006,20230717,2.45,2537.7,174.0,173.5
Y11790,C008,20241001,3.16,4859.2,251.2,56.7
Y11791,C002,20200814,2.32,4257.8,288.9,163.4
Y11792,C004,20210126,2.7,3999.8,94.0,65.8
Y11793,C003,20241017,2.85,2095.1,142.9,258.6
Y11794,C004,20230629,3.77,4500.7,115.3,232.5
Y11795,C005,20201226,1.37,3245.2,124.9,102.3
Y11796,C001,20230529,4.61,1432.5,255.7,167.8
Y11797,C007,20210713,1.27,1595.2,119.2,241.1
Y11798,C004,20220527,1.39,4775.3,114.0,245.9
Y11799,C007,20240819,4.49,1589.7,52.6,206.9
Y11800,C007,20240515,1.01,1385.1,101.3,73.9
Y11801,C004,20210225,1.88,4408.4,63.7,113.4
Y11802,C006,20200930,1.52,774.2,190.1,210.8
Y11803,C007,20220505,4.07,2287.1,150.6,182.5
Y11804,C008,20201107,3.3,2239.2,197.7,219.2
Y11805,C002,20200101,1.64,835.8,203.9,66.6
Y11806,C006,20240214,4.95,903.3,155.8,245.7
Y11807,C006,20210418,3.75,1098.2,271.9,121.3
Y11808,C002,20230925,2.49,2422.5,190.9,158.1
Y11809,C008,20220307,4.73,1033.0,53.8,292.4
Y11810,C005,20240406,3.35,1950.3,230.5,180.2
Y11811,C002,20230925,3.14,1557.7,111.6,132.9
Y11812,C002,20211017,1.38,3665.5,257.0,101.3
Y11813,C004,20210612,2.03,2958.5,76.8,181.4
Y11814,C005,20200806,2.81,3601.6,128.0,53.0
Y11815,C004,20221016,3.39,2557.6,221.6,142.2
Y11816,C003,20240316,2.73,4864.4,233.1,193.1
Y11817,C008,20210528,4.62,4668.0,135.5,272.0
Y11818,C007,20240618,1.16,1035.7,164.2,94.1
Y11819,C002,20240917,4.1,3148.4,161.5,113.3
Y11820,C005,20210727,2.09,1988.9,77.8,126.8
Y11821,C008,20240125,2.28,4914.1,188.4,163.2
Y11822,C008,20210218,4.48,4623.5,173.6,89.0
Y11823,C003,20240627,1.72,3164.1,114.1,217.7
Y11824,C008,20230410,2.17,2658.4,251.7,213.6
Y11825,C004,20200918,3.37,3640.0,79.9,252.6
Y11826,C004,20210206,3.34,1695.9,181.7,276.9
Y11827,C008,20210925,3.88,3233.9,148.4,262.6
Y11828,C002,20210115,4.83,1121.2,80.2,176.6
Y11829,C001,20240520,4.01,4898.4,115.1,72.7
Y11830,C006,20231223,1.44,1793.8,73.2,283.7
Y11831,C008,20221028,3.77,1285.5,127.1,243.8
Y11832,C008,20220906,4.78,4078.5,138.5,229.9
Y11833,C001,20210630,2.45,2099.6,184.4,69.7
Y11834,C005,20230630,4.46,3101.1,201.0,196.1
Y11835,C007,20220106,2.11,2344.8,218.0,269.2
Y11836,C001,20200701,3.69,3888.0,190.8,271.4
Y11837,C002,20210711,3.84,1433.9,148.1,62.9
Y11838,C001,20200426,2.36,1563.4,193.9,297.9
Y11839,C008,20240428,3.19,1509.4,66.8,200.3
Y11840,C003,20210716,4.18,2354.9,172.1,299.9
Y11841,C004,20221021,1.75,1086.5,160.8,251.9
Y11842,C005,20200518,2.31,527.0,176.3,160.1
Y11843,C005,20230623,1.63,2299.9,89.0,53.4
Y11844,C001,20200313,4.35,4920.6,288.2,157.4
Y11845,C001,20221118,3.95,3629.9,159.6,139.9
Y11846,C006,20220822,3.94,4429.3,58.8,162.4
Y11847,C005,20200310,1.94,3005.7,79.9,290.1
Y11848,C005,20210630,4.55,2069.1,144.2,285.7
Y11849,C008,20220909,4.46,1237.0,170.0,59.6
Y11850,C003,20230613,2.14,2683.0,216.3,96.2
Y11851,C008,20240905,4.63,4188.3,163.3,247.6
Y11852,C004,20211116,3.06,3064.2,272.2,225.5
Y11853,C001,20240220,2.71,1287.3,148.2,196.6
Y11854,C007,20231207,4.95,4673.8,56.5,203.0
Y11855,C008,20231125,3.69,4405.7,69.2,285.6
Y11856,C005,20230527,3.62,2694.1,95.8,130.8
Y11857,C007,20241224,2.45,1129.9,51.9,249.2
Y11858,C006,20200710,4.64,2695.5,243.6,286.0
Y11859,C006,20210912,2.05,1683.8,285.1,160.6
Y11860,C005,20200908,2.63,970.8,296.3,222.9
Y11861,C004,20240507,3.38,2673.8,157.4,79.9
Y11862,C003,20240711,1.05,1568.8,153.4,152.6
Y11863,C002,20210501,4.66,564.0,189.9,255.4
Y11864,C008,20210616,3.45,2385.7,232.3,231.6
Y11865,C007,20201021,4.33,3669.7,257.6,109.4
Y11866,C008,20200106,2.82,4285.7,121.3,220.1
Y11867,C001,20220826,4.34,3325.1,238.7,57.1
Y11868,C006,20240328,3.26,1809.5,232.6,256.3
Y11869,C005,20210102,4.07,3226.1,172.9,164.6
Y11870,C004,20210626,4.87,2809.9,247.8,63.5
Y11871,C004,20240817,4.76,2070.1,69.4,166.5
Y11872,C001,20210218,2.81,1370.4,195.6,260.8
Y11873,C002,20210510,2.0,658.6,80.9,222.3
Y11874,C004,20200915,1.54,4041.3,159.5,191.6
Y11875,C003,20210515,4.72,4143.1,134.7,134.1
Y11876,C002,20230917,4.11,4555.9,256.5,127.9
Y11877,C007,20240513,4.87,4370.6,253.4,286.6
Y11878,C001,20201009,3.15,862.9,152.1,167.1
Y11879,C008,20220128,1.32,1540.0,250.7,98.8
Y11880,C002,20220607,2.29,3216.6,75.4,268.5
Y11881,C008,20200228,4.91,3787.8,238.2,68.9
Y11882,C008,20240818,3.79,619.4,188.0,69.2
Y11883,C001,20241025,1.01,3542.4,290.0,225.1
Y11884,C001,20210130,1.47,3115.5,59.1,257.0
Y11885,C008,20241026,2.89,883.6,187.5,117.9
Y11886,C005,20230823,1.12,4069.4,129.0,246.0
Y11887,C001,20210704,3.1,4499.9,134.0,225.8
Y11888,C006,20220928,2.57,1913.0,274.6,55.6
Y11889,C004,20200115,2.05,528.8,162.7,158.6
Y11890,C006,20200608,3.45,4340.2,60.9,100.9
Y11891,C008,20201027,2.37,3387.6,152.2,232.0
Y11892,C004,20240317,1.29,3943.6,272.1,182.3
Y11893,C001,20210521,1.67,4675.5,70.3,229.3
Y11894,C007,20201119,3.16,3566.7,165.9,228.0
Y11895,C006,20221125,2.1,918.7,240.9,216.8
Y11896,C004,20201019,3.5,2277.7,265.9,293.3
Y11897,C003,20241003,3.89,1503.7,286.5,224.6
Y11898,C004,20200910,2.82,1571.0,55.4,266.3
Y11899,C006,20230108,2.12,4389.1,81.1,77.5
Y11900,C003,20231023,3.59,2242.4,171.4,127.9
Y11901,C008,20220106,4.61,1147.6,164.8,229.8
Y11902,C002,20220622,4.55,4723.9,292.1,242.1
Y11903,C008,20230615,1.19,3504.7,128.2,154.0
Y11904,C005,20201009,2.51,793.8,197.9,203.7
Y11905,C001,20241204,2.89,3970.8,284.1,144.6
Y11906,C005,20210513,3.89,4373.7,123.7,165.8
Y11907,C007,20240520,3.76,1282.2,136.3,264.5
Y11908,C008,20220227,3.44,3418.7,254.3,190.8
Y11909,C005,20210102,4.39,1437.3,142.6,111.6
Y11910,C008,20230906,4.68,510.6,93.6,130.6
Y11911,C004,20240424,1.66,3936.1,131.6,225.0
Y11912,C001,20220103,3.94,2853.0,138.3,250.9
Y11913,C006,20230705,3.99,937.0,250.8,83.0
Y11914,C003,20210725,2.64,3399.7,105.9,177.0
Y11915,C007,20230627,3.44,2011.6,140.2,138.7
Y11916,C004,20241024,2.44,4267.0,266.3,291.8
Y11917,C002,20221111,1.02,3514.7,101.0,55.9
Y11918,C006,20221031,3.42,1593.0,208.8,212.3
Y11919,C001,20220709,1.68,1288.4,271.5,153.8
Y11920,C008,20200529,1.55,3252.8,144.0,191.5
Y11921,C001,20230226,2.82,4820.1,227.3,296.4
Y11922,C008,20241027,3.99,3744.2,276.8,88.3
Y11923,C004,20201115,1.14,4502.6,243.0,248.8
Y11924,C001,20220715,4.71,4903.4,279.7,190.4
Y11925,C002,20200404,3.27,1306.4,260.8,83.0
Y11926,C001,20200419,4.95,1881.8,208.5,92.3
Y11927,C008,20230509,1.38,2041.9,266.0,143.5
Y11928,C003,20200501,1.84,2875.7,184.5,200.3
Y11929,C006,20220420,1.95,958.2,230.7,154.4
Y11930,C007,20220712,3.16,1126.6,206.3,100.4
Y11931,C004,20201121,3.17,2100.1,259.1,145.3
Y11932,C001,20220507,1.31,4935.7,275.8,209.7
Y11933,C001,20220411,3.74,3694.0,185.7,266.2
Y11934,C003,20240614,2.34,878.6,188.0,235.8
Y11935,C006,20240203,2.72,580.6,195.5,80.4
Y11936,C007,20210105,3.87,3453.9,192.0,88.3
Y11937,C006,20200824,1.45,1756.5,144.1,198.5
Y11938,C001,20220614,2.81,3281.1,226.9,175.2
Y11939,C003,20220705,4.61,4130.2,281.4,99.9
Y11940,C004,20220709,4.85,1136.2,50.3,66.7
Y11941,C005,20221023,2.6,1064.5,115.8,96.6
Y11942,C006,20220904,1.08,4984.2,98.4,113.2
Y11943,C007,20200226,4.57,4042.4,52.5,242.1
Y11944,C006,20241023,2.4,3764.2,66.3,234.4
Y11945,C001,20210708,3.75,3256.8,50.3,58.4
Y11946,C008,20231026,3.42,3650.4,193.2,245.4
Y11947,C003,20210810,4.49,2335.1,215.8,198.0
Y11948,C006,20201002,3.92,998.9,285.7,223.3
Y11949,C003,20241114,4.48,3752.4,229.3,179.4
Y11950,C003,20200714,4.96,3531.4,279.9,247.5
Y11951,C002,20200905,4.15,1834.5,157.4,172.6
Y11952,C003,20210213,4.14,4445.6,84.4,202.2
Y11953,C008,20200903,1.2,1045.7,274.4,293.5
Y11954,C004,20211018,4.34,2159.3,66.1,255.6
Y11955,C007,20210809,3.82,4362.1,76.2,172.9
Y11956,C003,20240504,1.35,1546.9,218.9,184.1
Y11957,C004,20200510,4.78,516.7,142.1,89.1
Y11958,C006,20220903,4.75,1198.4,95.3,52.1
Y11959,C008,20201124,2.58,3865.0,249.4,68.0
Y11960,C003,20240122,3.64,562.7,245.1,218.5
Y11961,C001,20211126,4.68,1551.3,258.2,136.2
Y11962,C005,20240526,4.03,1774.0,293.0,194.9
Y11963,C002,20241226,1.79,1035.4,58.0,144.3
Y11964,C007,20201122,4.92,2263.3,100.1,199.1
Y11965,C008,20220719,2.93,3119.1,90.0,114.9
Y11966,C007,20200115,1.59,3699.9,271.3,138.3
Y11967,C002,20240109,1.7,4436.8,231.8,141.9
Y11968,C007,20201018,1.67,3974.4,80.0,172.1
Y11969,C003,20240801,4.91,2678.5,247.3,107.7
Y11970,C008,20210206,1.01,2489.8,192.9,274.2
Y11971,C004,20211009,2.02,4608.0,184.7,290.9
Y11972,C004,20220715,3.61,511.8,268.1,283.3
Y11973,C003,20210725,2.34,3268.4,69.6,247.7
Y11974,C001,20210907,1.03,3153.3,196.2,286.4
Y11975,C007,20220808,2.74,1698.0,100.6,104.8
Y11976,C003,20231020,2.91,3369.7,175.6,247.6
Y11977,C003,20230727,3.38,2795.7,88.7,66.0
Y11978,C006,20210227,1.45,1015.7,174.2,179.6
Y11979,C003,20220526,1.85,3674.0,127.7,145.4
Y11980,C006,20201112,4.93,1904.7,169.6,121.7
Y11981,C003,20200404,2.34,4117.2,190.0,144.0
Y11982,C007,20221209,2.29,3785.1,86.3,258.9
Y11983,C005,20230428,2.53,1706.0,169.6,296.1
Y11984,C005,20200419,1.95,2537.9,281.4,277.7
Y11985,C003,20240417,2.01,1448.2,246.1,225.4
Y11986,C004,20211128,1.3,865.4,191.4,55.0
Y11987,C001,20240308,4.03,995.7,266.1,287.1
Y11988,C001,20230117,2.59,2491.5,85.0,175.8
Y11989,C004,20220831,2.34,1276.5,211.0,57.9
Y11990,C002,20230515,1.71,4209.5,171.7,143.6
Y11991,C003,20240205,2.63,1994.2,106.4,200.8
Y11992,C003,20210323,3.42,3306.9,226.0,239.2
Y11993,C008,20210829,1.63,2014.3,60.9,280.2
Y11994,C005,20231222,2.97,4696.8,251.2,51.0
Y11995,C008,20210324,2.14,869.5,101.5,257.8
Y11996,C001,20220527,3.6,3112.6,109.1,127.4
Y11997,C003,20241029,1.85,3627.3,159.1,150.5
Y11998,C004,20200729,4.84,4981.2,94.6,287.3
Y11999,C005,20241018,1.11,1432.6,194.2,131.1
Y12000,C005,20201206,1.24,3444.1,242.3,107.8
Y12001,C002,20200930,2.66,4179.4,284.2,74.0
Y12002,C001,20221206,2.53,4723.5,247.0,228.8
Y12003,C001,20230619,2.23,3800.3,224.8,96.6
Y12004,C007,20240817,3.58,2534.1,118.3,126.5
Y12005,C005,20200203,2.61,4506.1,244.9,131.4
Y12006,C004,20220523,1.03,1844.8,268.9,132.0
Y12007,C002,20240229,4.92,4729.3,267.0,299.0
Y12008,C007,20231020,2.08,3502.0,76.8,140.1
Y12009,C005,20200701,4.52,2874.6,250.5,264.6
Y12010,C005,20240803,3.17,3711.3,256.1,241.5
Y12011,C007,20210705,2.55,3311.9,240.5,162.3
Y12012,C004,20200925,3.21,2521.5,74.1,68.1
Y12013,C006,20221225,1.04,4605.5,253.0,149.2
Y12014,C007,20240609,3.97,1689.3,167.8,257.5
Y12015,C007,20241210,4.25,3754.7,131.7,89.2
Y12016,C006,20210214,2.26,1934.2,121.2,134.5
Y12017,C008,20241205,4.93,4960.0,231.1,230.1
Y12018,C007,20230421,1.12,1486.1,108.1,292.6
Y12019,C005,20241120,3.09,3510.2,61.0,208.4
Y12020,C008,20210123,1.84,1149.2,91.7,128.0
Y12021,C004,20240229,1.79,2313.0,235.1,289.1
Y12022,C008,20220920,4.67,899.9,116.6,173.1
Y12023,C001,20211218,2.04,1287.7,275.9,159.9
Y12024,C001,20220809,1.3,1747.9,218.9,296.4
Y12025,C001,20220315,2.32,891.5,126.1,92.8
Y12026,C007,20220115,4.15,2191.0,197.1,123.5
Y12027,C005,20240602,2.49,4264.9,135.9,124.7
Y12028,C007,20210925,2.82,2482.0,63.7,143.2
Y12029,C006,20210409,4.99,3068.9,96.3,101.3
Y12030,C003,20240718,3.06,1586.7,52.9,271.4
Y12031,C006,20200628,3.42,2133.6,111.7,222.8
Y12032,C006,20220621,4.07,1100.7,103.2,110.8
Y12033,C007,20240318,1.38,1892.7,117.0,224.4
Y12034,C005,20210116,3.81,3856.4,244.9,75.5
Y12035,C001,20221103,4.73,3865.6,59.9,96.8
Y12036,C007,20230718,2.18,1418.8,78.9,284.1
Y12037,C005,20200608,3.36,747.9,137.0,115.9
Y12038,C008,20200528,3.5,1477.4,239.2,56.4
Y12039,C003,20211025,1.6,1689.5,244.4,70.8
Y12040,C003,20230306,2.24,2216.3,145.9,67.2
Y12041,C005,20221021,2.56,4576.5,243.3,87.5
Y12042,C001,20240609,3.99,4237.5,113.2,115.3
Y12043,C005,20221218,1.79,4429.6,237.8,262.2
Y12044,C007,20200927,1.84,4058.5,234.2,263.2
Y12045,C003,20230706,1.85,3040.3,87.4,118.1
Y12046,C004,20241018,2.03,1587.4,241.4,253.3
Y12047,C007,20210308,3.65,2717.0,217.4,193.2
Y12048,C007,20210512,2.47,4650.4,275.1,207.4
Y12049,C006,20241218,3.92,1970.8,147.2,192.1
Y12050,C003,20220724,3.94,1806.4,277.3,225.7
Y12051,C001,20200114,1.51,1311.7,84.1,153.7
Y12052,C004,20211001,4.73,1491.9,232.0,251.2
Y12053,C003,20240224,2.33,1827.5,60.2,265.8
Y12054,C007,20210512,4.21,782.5,218.2,69.7
Y12055,C003,20210623,1.76,2344.0,73.7,222.6
Y12056,C008,20231007,1.94,1003.1,172.7,193.9
Y12057,C004,20220322,3.05,4122.8,290.3,111.6
Y12058,C005,20240328,1.88,592.9,62.8,224.4
Y12059,C002,20220611,1.3,1620.0,110.7,215.2
Y12060,C008,20210623,3.92,4606.8,81.5,253.6
Y12061,C002,20211217,4.17,1695.5,181.9,176.5
Y12062,C005,20231118,4.06,2481.0,78.8,296.8
Y12063,C003,20210316,4.3,1231.7,137.8,87.3
Y12064,C001,20200608,4.73,4491.9,202.0,252.9
Y12065,C005,20240603,2.36,1642.6,185.5,165.0
Y12066,C004,20200216,3.71,700.8,128.8,158.1
Y12067,C008,20200513,4.47,2818.5,259.5,244.1
Y12068,C002,20211120,3.33,3598.7,259.1,185.1
Y12069,C008,20231104,2.9,1705.5,171.9,186.1
Y12070,C008,20221021,3.01,4300.1,195.8,187.0
Y12071,C008,20220930,1.09,2680.4,143.9,101.6
Y12072,C002,20210518,4.78,1483.9,216.2,157.0
Y12073,C003,20241009,3.69,3003.5,162.3,126.0
Y12074,C005,20210222,3.85,2743.7,271.6,88.2
Y12075,C002,20230731,2.05,971.3,112.8,275.4
Y12076,C006,20230225,2.74,3598.4,231.2,296.2
Y12077,C006,20231206,3.01,1073.2,298.0,167.4
Y12078,C003,20200626,3.18,1919.0,106.1,277.8
Y12079,C003,20200507,4.67,3636.2,128.0,172.9
Y12080,C008,20200301,2.84,664.9,58.3,177.9
Y12081,C003,20210703,3.02,3311.3,166.0,113.8
Y12082,C002,20230403,2.32,1699.8,155.7,152.5
Y12083,C008,20200217,4.22,2330.0,293.1,121.9
Y12084,C001,20201122,2.59,4958.9,206.5,137.8
Y12085,C003,20220223,3.61,3625.0,221.3,145.0
Y12086,C004,20211214,2.52,4434.0,187.9,236.8
Y12087,C003,20230724,2.51,986.1,142.0,92.7
Y12088,C005,20240512,3.88,2170.7,151.3,105.3
Y12089,C005,20200708,3.94,868.4,79.8,105.9
Y12090,C008,20200105,3.13,1570.8,137.7,263.9
Y12091,C005,20210109,4.2,2687.0,56.1,250.8
Y12092,C006,20211028,1.54,2036.8,290.0,220.6
Y12093,C002,20210710,2.98,4648.4,60.7,167.9
Y12094,C008,20200107,2.32,1162.4,154.5,106.6
Y12095,C002,20210930,1.84,4958.8,143.6,83.5
Y12096,C002,20230407,3.01,2108.9,69.9,62.6
Y12097,C003,20240919,3.57,2203.6,186.4,179.1
Y12098,C003,20200620,4.03,685.9,103.0,288.3
Y12099,C001,20210627,1.57,4887.6,168.4,225.0
Y12100,C001,20230509,3.8,3264.3,246.5,138.8
Y12101,C004,20231112,1.55,703.9,268.6,82.2
Y12102,C003,20230420,3.34,3097.8,94.1,249.1
Y12103,C002,20210303,3.13,1329.0,232.1,73.6
Y12104,C001,20220106,1.99,969.4,123.0,209.0
Y12105,C007,20221220,4.97,1625.9,101.9,76.2
Y12106,C005,20220709,4.77,2256.6,95.4,241.7
Y12107,C002,20240620,4.7,885.1,212.8,218.7
Y12108,C008,20211212,1.44,4804.3,154.0,153.9
Y12109,C002,20201207,2.99,2133.3,115.5,271.2
Y12110,C008,20230719,2.41,4038.3,139.9,110.0
Y12111,C006,20240409,4.34,1104.4,202.4,228.5
Y12112,C008,20241112,2.68,4318.0,159.4,277.7
Y12113,C005,20231025,3.52,1951.7,226.4,201.1
Y12114,C005,20211121,4.45,2918.7,128.7,88.6
Y12115,C006,20211006,1.1,2337.9,284.2,92.6
Y12116,C007,20200804,2.39,2834.5,285.4,84.9
Y12117,C008,20220501,1.16,1531.4,231.1,201.5
Y12118,C006,20230805,3.77,4109.7,177.8,288.0
Y12119,C005,20230424,2.71,1036.5,85.8,198.2
Y12120,C004,20240818,2.35,4210.2,56.6,174.6
Y12121,C006,20200730,4.03,2652.9,226.6,150.2
Y12122,C005,20230719,4.84,2043.1,157.2,194.3
Y12123,C006,20210628,4.17,2207.5,211.8,152.1
Y12124,C006,20240517,4.36,736.9,62.2,102.5
Y12125,C007,20240911,1.03,734.6,182.8,132.5
Y12126,C005,20240810,4.54,2122.4,55.1,84.3
Y12127,C002,20200923,2.22,1276.9,239.3,131.4
Y12128,C001,20210516,3.91,3090.3,76.8,111.9
Y12129,C004,20210109,1.78,3205.3,108.3,88.3
Y12130,C004,20210812,1.72,874.1,118.6,191.2
Y12131,C001,20200303,3.65,4576.5,224.8,264.4
Y12132,C001,20240609,4.01,3856.2,79.6,185.2
Y12133,C006,20220412,4.05,1161.3,75.7,115.9
Y12134,C007,20220819,3.71,4054.6,172.0,102.0
Y12135,C007,20201213,1.33,1684.4,279.3,127.5
Y12136,C002,20200606,2.72,3927.4,131.7,226.0
Y12137,C007,20200411,4.83,3684.3,120.8,259.0
Y12138,C006,20201115,4.9,1409.9,259.4,126.3
Y12139,C004,20231216,2.05,709.5,253.2,109.2
Y12140,C005,20240114,1.11,4675.0,66.5,241.7
Y12141,C001,20210717,1.18,1349.0,224.8,231.6
Y12142,C006,20230518,4.7,4486.5,116.7,232.5
Y12143,C004,20230930,4.01,2041.2,288.9,133.5
Y12144,C008,20220627,1.28,2663.0,262.8,65.4
Y12145,C007,20200625,2.23,1148.3,182.2,128.6
Y12146,C006,20231107,2.55,868.3,194.5,92.0
Y12147,C001,20230227,4.0,3099.4,77.6,230.5
Y12148,C002,20231024,4.3,4398.9,75.8,148.0
Y12149,C003,20230613,4.05,1799.9,206.7,183.0
Y12150,C007,20200801,3.35,3169.5,176.6,278.1
Y12151,C006,20200312,3.41,3609.5,212.0,290.3
Y12152,C004,20240304,2.85,2896.6,116.8,261.3
Y12153,C004,20211111,3.89,3626.1,73.4,194.1
Y12154,C001,20220512,4.48,3805.8,249.8,183.6
Y12155,C003,20201222,2.08,4923.8,67.6,117.8
Y12156,C007,20210921,1.44,1657.8,62.7,91.4
Y12157,C008,20200111,2.86,1967.2,166.5,227.3
Y12158,C006,20241229,2.32,3240.7,227.8,176.7
Y12159,C005,20210826,2.94,3471.1,273.5,173.0
Y12160,C005,20220215,3.49,1122.7,178.9,125.1
Y12161,C003,20210502,3.8,3132.4,132.4,147.1
Y12162,C007,20220215,1.07,900.1,121.0,213.1
Y12163,C002,20230717,4.36,1605.8,256.4,225.8
Y12164,C005,20220407,2.83,3738.4,79.2,152.1
Y12165,C004,20230525,4.86,1172.3,258.7,95.4
Y12166,C005,20230909,1.48,1294.4,184.5,132.5
Y12167,C006,20200829,3.03,4628.6,234.0,168.4
Y12168,C007,20211123,4.63,4404.0,65.6,287.1
Y12169,C002,20210501,2.45,502.8,68.7,297.3
Y12170,C004,20210512,2.61,4344.0,296.0,70.0
Y12171,C001,20210326,1.62,1472.9,291.9,92.5
Y12172,C006,20221219,4.31,1191.3,208.2,283.4
Y12173,C006,20231214,4.03,4670.4,166.4,201.2
Y12174,C004,20220318,3.14,1912.0,56.1,267.6
Y12175,C006,20231205,4.2,4071.4,91.2,147.0
Y12176,C005,20210907,2.44,3314.9,63.1,290.1
Y12177,C001,20240905,3.59,3200.8,191.7,239.0
Y12178,C004,20210222,1.07,3041.8,166.5,65.9
Y12179,C002,20230324,1.29,740.6,101.1,79.1
Y12180,C002,20200806,1.23,4989.1,289.7,166.2
Y12181,C002,20240118,2.02,3966.7,147.6,167.2
Y12182,C002,20241226,3.47,2307.7,209.8,123.9
Y12183,C008,20231216,1.89,1554.4,177.5,212.1
Y12184,C001,20231029,1.89,4635.9,96.2,94.6
Y12185,C005,20210503,2.43,2154.7,100.4,197.2
Y12186,C005,20200222,2.8,4874.9,197.1,77.2
Y12187,C004,20230412,4.07,3986.1,78.8,92.2
Y12188,C008,20240324,4.72,3310.8,150.3,217.8
Y12189,C007,20230810,2.97,2947.5,259.3,60.6
Y12190,C006,20220212,1.1,3535.6,174.5,227.2
Y12191,C008,20241123,3.4,3142.4,125.5,294.6
Y12192,C006,20240918,1.39,1178.4,55.1,103.0
Y12193,C007,20220104,3.43,1360.6,143.4,188.3
Y12194,C004,20200721,1.52,2241.2,166.1,103.7
Y12195,C006,20201121,3.0,2797.5,194.0,95.6
Y12196,C006,20221016,1.59,2272.0,52.7,283.8
Y12197,C004,20201024,3.86,4867.6,232.8,103.0
Y12198,C008,20240223,2.12,1348.7,94.8,200.4
Y12199,C006,20230411,3.86,1298.0,220.9,118.0
Y12200,C002,20210101,1.74,878.4,189.4,278.9
Y12201,C003,20230329,1.25,2344.7,260.1,253.8
Y12202,C005,20230727,2.11,4956.5,234.5,92.0
Y12203,C004,20220122,3.65,3599.0,206.0,229.4
Y12204,C005,20200306,3.37,4577.5,184.1,84.3
Y12205,C007,20200703,1.28,1156.0,50.0,171.2
Y12206,C001,20200419,2.12,886.1,56.8,192.7
Y12207,C006,20230202,1.3,1709.8,114.7,284.1
Y12208,C005,20220704,1.11,1805.5,220.7,182.1
Y12209,C007,20220620,2.44,1343.0,241.8,117.2
Y12210,C008,20241114,1.0,638.7,168.1,133.7
Y12211,C001,20220327,1.9,922.6,94.1,74.5
Y12212,C003,20211009,1.4,2104.3,275.2,89.7
Y12213,C004,20210309,4.45,4462.5,81.6,290.7
Y12214,C002,20220726,1.09,4126.2,53.2,163.7
Y12215,C004,20210118,2.82,2477.5,227.5,228.3
